KDE Difference
40.854824137622366
38.08659578769524
118.1417335454441
81.50873992034012
85.1163310002599
33.94791973531959
33.94791973531959
118.92037132504235
118.83225255094463
338.70027774261234
34.639865386367134
38.122354733715525
